conta,sum,outlier
10735902.0,80.0,Normal
10735904.0,80.0,Normal
10735905.0,1540.0,Outlier
10735909.0,980.0,Outlier
10735926.0,80.0,Normal
10735930.0,80.0,Normal
10735940.0,80.0,Normal
10736428.0,80.0,Normal
10736451.0,80.0,Normal
10736476.0,80.0,Normal
10736477.0,80.0,Normal
10736656.0,80.0,Normal
10736659.0,80.0,Normal
10736665.0,80.0,Normal
10736688.0,80.0,Normal
10736689.0,80.0,Normal
10736701.0,80.0,Normal
10736832.0,80.0,Normal
10736835.0,80.0,Normal
10736861.0,80.0,Normal
10736863.0,80.0,Normal
10736899.0,84.0,Normal
10736935.0,80.0,Normal
10736937.0,80.0,Normal
10736964.0,80.0,Normal
10736967.0,80.0,Normal
10736982.0,80.0,Normal
10736984.0,80.0,Normal
10736985.0,80.0,Normal
10736987.0,80.0,Normal
10737159.0,80.0,Normal
10737161.0,80.0,Normal
10737223.0,80.0,Normal
10737225.0,80.0,Normal
10737227.0,80.0,Normal
10737238.0,80.0,Normal
10737239.0,80.0,Normal
10737414.0,80.0,Normal
10737418.0,80.0,Normal
10737419.0,80.0,Normal
10737523.0,80.0,Normal
10737783.0,80.0,Normal
10737784.0,80.0,Normal
10737786.0,80.0,Normal
10737830.0,80.0,Normal
10737833.0,80.0,Normal
10737941.0,80.0,Normal
10737942.0,80.0,Normal
10737943.0,80.0,Normal
10738422.0,80.0,Normal
10738424.0,80.0,Normal
10738425.0,80.0,Normal
10738490.0,80.0,Normal
10738491.0,80.0,Normal
10738542.0,80.0,Normal
10738545.0,80.0,Normal
10738547.0,80.0,Normal
10738917.0,80.0,Normal
10738925.0,80.0,Normal
10738934.0,80.0,Normal
10738936.0,80.0,Normal
10738985.0,80.0,Normal
10739000.0,80.0,Normal
10739003.0,80.0,Normal
10739007.0,80.0,Normal
10739143.0,80.0,Normal
10739144.0,80.0,Normal
10739145.0,80.0,Normal
10739146.0,80.0,Normal
10739174.0,80.0,Normal
10739175.0,80.0,Normal
10739176.0,80.0,Normal
10739178.0,80.0,Normal
10739714.0,80.0,Normal
10739717.0,80.0,Normal
10739718.0,80.0,Normal
10739795.0,80.0,Normal
10739803.0,80.0,Normal
10739804.0,80.0,Normal
10739955.0,80.0,Normal
10740328.0,80.0,Normal
10740640.0,80.0,Normal
10740641.0,80.0,Normal
10740659.0,80.0,Normal
10740663.0,80.0,Normal
10740743.0,80.0,Normal
10740748.0,80.0,Normal
10740750.0,80.0,Normal
10740753.0,80.0,Normal
10740756.0,80.0,Normal
10740761.0,80.0,Normal
10740762.0,80.0,Normal
10740763.0,80.0,Normal
10740766.0,110.0,Normal
10740772.0,80.0,Normal
10740773.0,80.0,Normal
10740774.0,80.0,Normal
10740775.0,80.0,Normal
10741312.0,80.0,Normal
10741313.0,80.0,Normal
10741314.0,80.0,Normal
10741315.0,80.0,Normal
10741321.0,80.0,Normal
10741328.0,80.0,Normal
10741351.0,80.0,Normal
10741364.0,80.0,Normal
10741422.0,80.0,Normal
10741427.0,80.0,Normal
10741439.0,80.0,Normal
10742126.0,80.0,Normal
10742135.0,80.0,Normal
10742140.0,80.0,Normal
10742730.0,80.0,Normal
10742756.0,80.0,Normal
10742771.0,80.0,Normal
10742858.0,80.0,Normal
10743032.0,80.0,Normal
10743041.0,80.0,Normal
10743047.0,80.0,Normal
10743051.0,80.0,Normal
10743054.0,80.0,Normal
10743060.0,80.0,Normal
10743234.0,80.0,Normal
10743351.0,80.0,Normal
10743447.0,130.0,Normal
10743581.0,80.0,Normal
10743814.0,80.0,Normal
10743815.0,80.0,Normal
10743834.0,80.0,Normal
10743841.0,130.0,Normal
10743843.0,80.0,Normal
10743844.0,80.0,Normal
10743846.0,80.0,Normal
10743847.0,80.0,Normal
10744266.0,90.0,Normal
10744283.0,199.55,Normal
10744284.0,80.0,Normal
10744812.0,80.0,Normal
10744864.0,80.0,Normal
10744968.0,80.0,Normal
10744974.0,80.0,Normal
10744993.0,80.0,Normal
10745008.0,80.0,Normal
10745184.0,80.0,Normal
10745185.0,80.0,Normal
10745186.0,80.0,Normal
10745199.0,80.0,Normal
10745203.0,80.0,Normal
10745205.0,80.0,Normal
10745208.0,80.0,Normal
10745253.0,80.0,Normal
10745258.0,80.0,Normal
10745260.0,80.0,Normal
10745261.0,80.0,Normal
10745264.0,80.0,Normal
10745798.0,80.0,Normal
10745832.0,80.0,Normal
10745834.0,80.0,Normal
10745840.0,80.0,Normal
10745845.0,80.0,Normal
10745854.0,80.0,Normal
10745860.0,80.0,Normal
10746139.0,80.0,Normal
10746216.0,80.0,Normal
10746272.0,80.0,Normal
10746554.0,80.0,Normal
10746618.0,80.0,Normal
10746624.0,80.0,Normal
10746669.0,80.0,Normal
10746671.0,80.0,Normal
10746676.0,80.0,Normal
10746680.0,80.0,Normal
10746685.0,80.0,Normal
10746765.0,80.0,Normal
10746766.0,80.0,Normal
10746769.0,80.0,Normal
10746831.0,80.0,Normal
10746947.0,80.0,Normal
10747027.0,80.0,Normal
10747028.0,80.0,Normal
10747410.0,80.0,Normal
10747412.0,80.0,Normal
10747414.0,80.0,Normal
10747415.0,80.0,Normal
10747445.0,80.0,Normal
10747446.0,80.0,Normal
10747449.0,80.0,Normal
10747451.0,80.0,Normal
10747455.0,80.0,Normal
10747521.0,80.0,Normal
10747826.0,80.0,Normal
10747978.0,80.0,Normal
10748292.0,80.0,Normal
10748816.0,80.0,Normal
10748819.0,80.0,Normal
10748870.0,80.0,Normal
10748872.0,80.0,Normal
10748873.0,80.0,Normal
10748905.0,80.0,Normal
10748908.0,80.0,Normal
10748944.0,80.0,Normal
10748945.0,80.0,Normal
10748948.0,80.0,Normal
10748983.0,80.0,Normal
10748984.0,80.0,Normal
10748985.0,80.0,Normal
10749262.0,80.0,Normal
10749268.0,80.0,Normal
10749279.0,80.0,Normal
10749340.0,80.0,Normal
10749343.0,80.0,Normal
10749600.0,80.0,Normal
10749601.0,80.0,Normal
10750512.0,80.0,Normal
10750570.0,80.0,Normal
10750701.0,80.0,Normal
10750702.0,80.0,Normal
10750706.0,80.0,Normal
10750742.0,80.0,Normal
10750743.0,80.0,Normal
10750748.0,80.0,Normal
10750750.0,80.0,Normal
10751087.0,80.0,Normal
10751088.0,80.0,Normal
10751112.0,80.0,Normal
10751113.0,80.0,Normal
10751115.0,80.0,Normal
10751469.0,80.0,Normal
10751473.0,80.0,Normal
10751477.0,80.0,Normal
10752088.0,80.0,Normal
10752089.0,80.0,Normal
10752621.0,80.0,Normal
10752791.0,80.0,Normal
10752918.0,80.0,Normal
10752926.0,80.0,Normal
10752930.0,80.0,Normal
10752933.0,80.0,Normal
10752936.0,80.0,Normal
10752939.0,80.0,Normal
10753046.0,80.0,Normal
10753050.0,80.0,Normal
10753052.0,80.0,Normal
10753744.0,100.0,Normal
10753776.0,80.0,Normal
10753779.0,80.0,Normal
10753781.0,80.0,Normal
10753782.0,80.0,Normal
10753814.0,80.0,Normal
10753816.0,80.0,Normal
10753819.0,80.0,Normal
10754467.0,80.0,Normal
10754474.0,80.0,Normal
10754817.0,80.0,Normal
10755453.0,80.0,Normal
10755847.0,80.0,Normal
10756080.0,80.0,Normal
10756081.0,80.0,Normal
10756082.0,80.0,Normal
10756165.0,80.0,Normal
10756634.0,80.0,Normal
10756711.0,80.0,Normal
10756761.0,80.0,Normal
10756764.0,80.0,Normal
10756765.0,80.0,Normal
10756819.0,80.0,Normal
10756821.0,80.0,Normal
10756822.0,80.0,Normal
10757355.0,80.0,Normal
10757357.0,80.0,Normal
10757360.0,80.0,Normal
10757420.0,80.0,Normal
10757422.0,80.0,Normal
10757424.0,80.0,Normal
10757441.0,80.0,Normal
10757442.0,80.0,Normal
10757444.0,80.0,Normal
10757457.0,80.0,Normal
10757458.0,80.0,Normal
10757459.0,80.0,Normal
10757544.0,80.0,Normal
10758143.0,120.0,Normal
10758257.0,160.93000000000004,Normal
10758507.0,80.0,Normal
10758508.0,80.0,Normal
10758509.0,80.0,Normal
10758514.0,80.0,Normal
10758518.0,80.0,Normal
10758685.0,80.0,Normal
10758693.0,80.0,Normal
10758784.0,150.0,Normal
10758819.0,150.0,Normal
10758851.0,150.0,Normal
10758933.0,150.0,Normal
10759003.0,80.0,Normal
10759004.0,80.0,Normal
10759337.0,80.0,Normal
10759342.0,80.0,Normal
10759344.0,80.0,Normal
10759388.0,80.0,Normal
10759392.0,80.0,Normal
10759396.0,80.0,Normal
10759421.0,80.0,Normal
10760739.0,80.0,Normal
10761774.0,80.0,Normal
10761775.0,80.0,Normal
10761777.0,80.0,Normal
10762999.0,130.0,Normal
10763008.0,130.0,Normal
10763032.0,130.0,Normal
10763334.0,130.0,Normal
10763501.0,130.0,Normal
10763573.0,130.0,Normal
10764718.0,230.0,Normal
